JURISDICTIONCODE,NAME,YEAR,RESIDENTIAL,OPENSPACE,COMMERCIAL,INDUSTRIAL,PERSONALPROP,TOTAL,RO,CIP
316,Webster,2015,"16,807,869",0,"3,513,221","418,272","579,987","21,319,349",78.84,21.16
316,Webster,2016,"17,749,827",0,"3,445,189","405,939","590,319","22,191,274",79.99,20.01
317,Wellesley,2009,"77,907,521",0,"10,379,470","70,911","858,134","89,216,036",87.32,12.68
317,Wellesley,2010,"83,175,820",0,"9,935,019","69,399","950,400","94,130,638",88.36,11.64
317,Wellesley,2011,"88,618,847",0,"10,341,178","75,689","1,109,648","100,145,362",88.49,11.51
317,Wellesley,2012,"93,275,333",0,"10,574,446","81,623","1,106,486","105,037,888",88.80,11.20
317,Wellesley,2013,"96,339,929",0,"11,769,206","87,025","1,264,445","109,460,605",88.01,11.99
317,Wellesley,2014,"98,676,301",0,"12,546,680","90,174","1,261,106","112,574,261",87.65,12.35
317,Wellesley,2015,"105,381,480",0,"13,407,369","94,272","1,199,996","120,083,117",87.76,12.24
317,Wellesley,2016,"110,992,881",0,"15,019,155","99,135","1,350,911","127,462,082",87.08,12.92
318,Wellfleet,2009,"11,373,629",0,"418,590","4,850","127,967","11,925,036",95.38,4.62
318,Wellfleet,2010,"12,679,319",0,"492,592","6,983","157,589","13,336,483",95.07,4.93
318,Wellfleet,2011,"12,682,358",0,"491,781","6,983","163,022","13,344,144",95.04,4.96
318,Wellfleet,2012,"12,728,657",0,"483,991","7,018","163,064","13,382,730",95.11,4.89
318,Wellfleet,2013,"13,196,083",0,"504,244","7,350","199,067","13,906,744",94.89,5.11
318,Wellfleet,2014,"13,853,393",0,"516,091","7,594","145,969","14,523,047",95.39,4.61
318,Wellfleet,2015,"14,012,174",0,"521,089","7,685","148,945","14,689,893",95.39,4.61
318,Wellfleet,2016,"14,698,243",0,"530,368","7,776","149,021","15,385,408",95.53,4.47
319,Wendell,2009,"1,238,197",0,"107,116","8,999","77,565","1,431,877",86.47,13.53
319,Wendell,2010,"1,313,885",0,"112,478","9,534","83,040","1,518,937",86.50,13.50
319,Wendell,2011,"1,396,937",0,"80,830","10,227","131,941","1,619,935",86.23,13.77
319,Wendell,2012,"1,433,606",0,"54,827","18,491","195,509","1,702,433",84.21,15.79
319,Wendell,2013,"1,337,326",0,"51,396","18,211","195,736","1,602,669",83.44,16.56
319,Wendell,2014,"1,440,680",0,"58,263","19,723","228,485","1,747,151",82.46,17.54
319,Wendell,2015,"1,428,231",0,"56,638","16,412","245,852","1,747,133",81.75,18.25
319,Wendell,2016,"1,458,305",0,"57,682","15,430","255,232","1,786,649",81.62,18.38
320,Wenham,2009,"11,230,772",0,"351,726","10,572","112,080","11,705,150",95.95,4.05
320,Wenham,2010,"11,496,871",0,"354,377","11,029","122,828","11,985,105",95.93,4.07
320,Wenham,2011,"11,676,231",0,"379,477","11,834","142,374","12,209,916",95.63,4.37
320,Wenham,2012,"11,939,605",0,"382,497","19,595","139,842","12,481,539",95.66,4.34
320,Wenham,2013,"11,803,462",0,"357,990","18,916","160,548","12,340,916",95.64,4.36
320,Wenham,2014,"12,185,289",0,"360,746","14,666","145,808","12,706,509",95.90,4.10
320,Wenham,2015,"12,404,192",0,"338,883","16,216","113,389","12,872,680",96.36,3.64
320,Wenham,2016,"12,913,653",0,"353,484","14,744","124,794","13,406,675",96.32,3.68
321,West Boylston,2009,"10,129,574",0,"1,012,671","738,891","844,061","12,725,197",79.60,20.40
321,West Boylston,2010,"10,341,623",0,"1,030,153","777,196","868,591","13,017,563",79.44,20.56
321,West Boylston,2011,"10,603,324",0,"1,090,511","790,638","917,981","13,402,454",79.11,20.89
321,West Boylston,2012,"10,951,165",0,"1,120,471","798,391","913,666","13,783,693",79.45,20.55
321,West Boylston,2013,"11,155,032",0,"1,174,390","821,272","916,053","14,066,747",79.30,20.70
321,West Boylston,2014,"11,239,650",0,"1,249,481","779,085","1,176,533","14,444,749",77.81,22.19
321,West Boylston,2015,"11,977,873",0,"1,273,866","813,148","1,217,529","15,282,416",78.38,21.62
321,West Boylston,2016,"12,429,405",0,"1,337,247","852,857","1,203,401","15,822,910",78.55,21.45
322,West Bridgewater,2009,"9,253,409",0,"3,225,692","2,588,793","691,830","15,759,724",58.72,41.28
322,West Bridgewater,2010,"9,583,604",0,"3,565,969","2,814,988","776,247","16,740,808",57.25,42.75
322,West Bridgewater,2011,"9,937,663",0,"3,677,218","2,874,943","787,244","17,277,068",57.52,42.48
322,West Bridgewater,2012,"10,300,255",0,"3,819,148","2,923,106","770,722","17,813,231",57.82,42.18
322,West Bridgewater,2013,"10,670,804",0,"4,062,580","3,054,773","706,154","18,494,311",57.70,42.30
322,West Bridgewater,2014,"11,084,797",0,"4,369,754","3,140,341","766,691","19,361,583",57.25,42.75
322,West Bridgewater,2015,"12,244,035",0,"4,932,973","3,395,848","966,952","21,539,808",56.84,43.16
322,West Bridgewater,2016,"12,769,192",0,"5,171,491","3,627,853","1,000,549","22,569,085",56.58,43.42
323,West Brookfield,2009,"3,904,515",0,"151,847","65,119","59,596","4,181,077",93.39,6.61
323,West Brookfield,2010,"3,982,867",0,"154,875","72,785","69,961","4,280,488",93.05,6.95
323,West Brookfield,2011,"3,717,364",0,"143,306","68,424","73,806","4,002,900",92.87,7.13
323,West Brookfield,2012,"3,960,210",0,"192,485","72,740","81,434","4,306,869",91.95,8.05
323,West Brookfield,2013,"4,091,707",0,"199,040","76,461","91,756","4,458,964",91.76,8.24
323,West Brookfield,2014,"4,429,807",0,"206,748","95,111","156,238","4,887,904",90.63,9.37
323,West Brookfield,2015,"4,606,913",0,"216,002","101,040","119,625","5,043,580",91.34,8.66
323,West Brookfield,2016,"4,854,746",0,"190,594","133,648","131,416","5,310,404",91.42,8.58
324,West Newbury,2009,"9,347,303",0,"70,898","24,650","132,124","9,574,975",97.62,2.38
324,West Newbury,2010,"9,611,467",0,"81,888","25,399","151,540","9,870,294",97.38,2.62
324,West Newbury,2011,"9,961,141",0,"85,158","25,220","173,905","10,245,424",97.23,2.77
324,West Newbury,2012,"10,404,506",0,"92,838","25,067","186,603","10,709,014",97.16,2.84
324,West Newbury,2013,"11,124,432",0,"96,872","25,005","284,294","11,530,603",96.48,3.52
324,West Newbury,2014,"11,365,806",0,"97,199","25,109","289,603","11,777,717",96.50,3.50
324,West Newbury,2015,"11,787,606",0,"100,422","26,008","229,303","12,143,339",97.07,2.93
324,West Newbury,2016,"12,097,783",0,"100,731","26,514","225,813","12,450,841",97.16,2.84
325,West Springfield,2009,"28,499,798",0,"16,400,731","4,830,507","2,829,349","52,560,385",54.22,45.78
325,West Springfield,2010,"29,459,234",0,"17,404,108","5,055,537","2,978,595","54,897,474",53.66,46.34
325,West Springfield,2011,"30,170,920",0,"18,003,108","5,426,429","3,111,522","56,711,979",53.20,46.80
325,West Springfield,2012,"30,632,372",0,"18,805,737","5,064,398","3,879,313","58,381,820",52.47,47.53
325,West Springfield,2013,"29,211,617",0,"17,165,091","4,667,444","4,008,558","55,052,710",53.06,46.94
325,West Springfield,2014,"30,064,247",0,"16,678,198","4,478,526","4,606,677","55,827,648",53.85,46.15
325,West Springfield,2015,"31,320,399",0,"17,155,665","4,660,132","4,873,985","58,010,181",53.99,46.01
325,West Springfield,2016,"32,194,249",0,"17,318,249","4,735,773","5,212,774","59,461,045",54.14,45.86
326,West Stockbridge,2009,"3,589,831",0,"134,077","18,741","107,163","3,849,812",93.25,6.75
326,West Stockbridge,2010,"3,679,636",0,"137,129","19,044","105,317","3,941,126",93.37,6.63
326,West Stockbridge,2011,"3,792,453",0,"144,659","20,562","118,686","4,076,360",93.04,6.96
326,West Stockbridge,2012,"3,854,428",0,"146,287","24,426","83,446","4,108,587",93.81,6.19
326,West Stockbridge,2013,"3,947,919",0,"151,267","25,129","110,563","4,234,878",93.22,6.78
326,West Stockbridge,2014,"3,819,423",0,"140,054","24,068","108,937","4,092,482",93.33,6.67
326,West Stockbridge,2015,"4,090,617",0,"148,848","27,347","120,374","4,387,186",93.24,6.76
326,West Stockbridge,2016,"4,272,881",0,"155,257","28,479","122,493","4,579,110",93.31,6.69
327,West Tisbury,2009,"10,783,143",0,"251,998","17,715","126,785","11,179,641",96.45,3.55
327,West Tisbury,2010,"10,896,298",0,"291,577","18,422","133,492","11,339,789",96.09,3.91
327,West Tisbury,2011,"11,039,381",0,"302,896","16,992","149,570","11,508,839",95.92,4.08
327,West Tisbury,2012,"11,353,443",0,"326,749","21,666","163,636","11,865,494",95.68,4.32
327,West Tisbury,2013,"11,973,915",0,"349,248","23,892","174,470","12,521,525",95.63,4.37
327,West Tisbury,2014,"12,352,078",0,"358,790","24,573","172,504","12,907,945",95.69,4.31
327,West Tisbury,2015,"13,031,957",0,"394,355","35,915","201,666","13,663,893",95.38,4.62
327,West Tisbury,2016,"13,851,856",0,"418,986","50,885","238,820","14,560,547",95.13,4.87
328,Westborough,2009,"33,504,324",0,"9,450,016","8,057,589","4,802,608","55,814,537",60.03,39.97
328,Westborough,2010,"34,906,587",0,"9,871,957","8,154,409","4,670,726","57,603,679",60.60,39.40
328,Westborough,2011,"36,460,409",0,"9,991,613","8,117,058","4,418,607","58,987,687",61.81,38.19
328,Westborough,2012,"38,181,817",0,"10,397,725","6,874,762","5,551,554","61,005,858",62.59,37.41
328,Westborough,2013,"38,785,310",0,"10,620,165","6,504,891","6,464,742","62,375,108",62.18,37.82
328,Westborough,2014,"40,150,409",0,"10,626,310","6,496,697","5,924,979","63,198,395",63.53,36.47
328,Westborough,2015,"41,215,461",0,"10,473,195","6,649,102","5,549,404","63,887,162",64.51,35.49
328,Westborough,2016,"42,532,127",0,"10,604,353","6,683,733","5,522,976","65,343,189",65.09,34.91
329,Westfield,2009,"37,921,588",0,"9,358,325","3,012,229","2,085,672","52,377,814",72.40,27.60
329,Westfield,2010,"39,554,892",0,"9,557,864","3,350,862","1,891,504","54,355,122",72.77,27.23
329,Westfield,2011,"40,498,111",0,"9,968,486","3,797,264","2,072,914","56,336,775",71.89,28.11
329,Westfield,2012,"42,536,410",0,"10,256,278","4,174,961","2,131,544","59,099,193",71.97,28.03
329,Westfield,2013,"44,552,807",0,"10,123,709","4,109,842","2,014,739","60,801,097",73.28,26.72
329,Westfield,2014,"46,279,257",0,"10,319,914","4,310,165","2,347,417","63,256,753",73.16,26.84
329,Westfield,2015,"47,287,903",0,"10,951,404","4,443,126","2,699,114","65,381,547",72.33,27.67
329,Westfield,2016,"50,066,981",0,"11,221,889","4,601,806","2,428,627","68,319,303",73.28,26.72
330,Westford,2009,"46,797,054",0,"3,145,019","3,363,985","976,747","54,282,805",86.21,13.79
330,Westford,2010,"47,940,063",0,"3,297,328","3,618,276","1,072,015","55,927,682",85.72,14.28
330,Westford,2011,"49,369,256",0,"3,163,177","3,372,064","1,343,257","57,247,754",86.24,13.76
330,Westford,2012,"51,103,910",0,"3,719,824","3,295,001","1,356,017","59,474,752",85.93,14.07
330,Westford,2013,"52,962,417",0,"3,876,953","3,562,018","1,527,896","61,929,284",85.52,14.48
330,Westford,2014,"54,995,949",0,"4,250,129","3,770,230","1,812,628","64,828,936",84.83,15.17
330,Westford,2015,"57,451,842",0,"4,485,276","4,199,623","1,707,147","67,843,888",84.68,15.32
330,Westford,2016,"59,674,470",0,"4,818,091","4,185,724","1,642,727","70,321,012",84.86,15.14
331,Westhampton,2009,"3,135,681",0,"68,314","17,720","59,529","3,281,244",95.56,4.44
331,Westhampton,2010,"3,213,711",0,"82,134","17,227","72,416","3,385,488",94.93,5.07
331,Westhampton,2011,"3,351,719",0,"79,608","20,559","81,806","3,533,692",94.85,5.15
331,Westhampton,2012,"3,459,688",0,"85,712","21,241","87,080","3,653,721",94.69,5.31
331,Westhampton,2013,"3,482,256",0,"95,163","21,805","87,055","3,686,279",94.47,5.53
331,Westhampton,2014,"3,562,857",0,"101,254","21,242","87,540","3,772,893",94.43,5.57
331,Westhampton,2015,"3,734,756",0,"93,497","21,940","92,976","3,943,169",94.71,5.29
331,Westhampton,2016,"3,994,276",0,"102,779","22,984","99,131","4,219,170",94.67,5.33
332,Westminster,2009,"11,323,081",0,"814,108","569,479","626,127","13,332,795",84.93,15.07
332,Westminster,2010,"10,912,760",0,"876,316","920,835","622,714","13,332,625",81.85,18.15
332,Westminster,2011,"11,092,251",0,"899,413","955,856","792,683","13,740,203",80.73,19.27
332,Westminster,2012,"11,665,695",0,"994,678","919,780","861,944","14,442,097",80.78,19.22
332,Westminster,2013,"12,330,882",0,"1,028,839","960,028","755,906","15,075,655",81.79,18.21
332,Westminster,2014,"12,752,890",0,"1,059,589","963,637","799,165","15,575,281",81.88,18.12
332,Westminster,2015,"12,856,365",0,"1,060,617","956,696","913,562","15,787,240",81.44,18.56
332,Westminster,2016,"13,127,040",0,"1,093,493","965,632","1,051,814","16,237,979",80.84,19.16
333,Weston,2009,"54,969,338",0,"1,558,252","93,612","377,132","56,998,334",96.44,3.56
333,Weston,2010,"55,898,554",0,"1,696,375","94,291","386,109","58,075,329",96.25,3.75
333,Weston,2011,"57,166,165",0,"2,210,435","103,418","440,549","59,920,567",95.40,4.60
333,Weston,2012,"60,203,256",0,"2,457,523","113,008","482,468","63,256,255",95.17,4.83
333,Weston,2013,"61,269,127",0,"2,494,575","115,714","543,919","64,423,335",95.10,4.90
333,Weston,2014,"64,700,881",0,"2,557,148","118,794","613,194","67,990,017",95.16,4.84
333,Weston,2015,"65,732,816",0,"2,495,063","113,094","580,026","68,920,999",95.37,4.63
333,Weston,2016,"68,148,672",0,"2,412,025","111,989","602,984","71,275,670",95.61,4.39
334,Westport,2009,"16,995,707",0,"1,378,139","47,845","274,536","18,696,227",90.90,9.10
334,Westport,2010,"17,701,300",0,"1,458,960","54,044","320,899","19,535,203",90.61,9.39
334,Westport,2011,"18,178,805",0,"1,572,155","57,462","348,601","20,157,023",90.19,9.81
334,Westport,2012,"19,509,771",0,"1,142,817","59,635","348,028","21,060,251",92.64,7.36
334,Westport,2013,"20,125,436",0,"1,216,476","60,181","360,492","21,762,585",92.48,7.52
334,Westport,2014,"20,865,570",0,"1,254,875","62,610","373,652","22,556,707",92.50,7.50
334,Westport,2015,"21,583,608",0,"1,297,937","63,773","382,155","23,327,473",92.52,7.48
334,Westport,2016,"22,523,311",0,"1,319,523","68,691","420,715","24,332,240",92.57,7.43
335,Westwood,2009,"38,405,199",0,"7,247,510","3,657,622","1,062,758","50,373,089",76.24,23.76
335,Westwood,2010,"40,368,223",0,"7,517,796","2,786,031","1,160,196","51,832,246",77.88,22.12
335,Westwood,2011,"41,684,578",0,"7,714,413","2,839,717","1,332,519","53,571,227",77.81,22.19
335,Westwood,2012,"43,721,559",0,"7,937,195","3,094,749","1,306,871","56,060,374",77.99,22.01
335,Westwood,2013,"45,048,912",0,"8,327,119","3,001,778","1,294,122","57,671,931",78.11,21.89
335,Westwood,2014,"46,579,134",0,"8,482,428","3,056,022","1,336,191","59,453,775",78.35,21.65
335,Westwood,2015,"48,794,812",0,"8,785,069","3,008,952","1,402,217","61,991,050",78.71,21.29
335,Westwood,2016,"51,010,375",0,"12,133,278","2,841,090","1,650,097","67,634,840",75.42,24.58
336,Weymouth,2009,"55,575,743",0,"9,902,855","5,484,559","2,074,606","73,037,763",76.09,23.91
336,Weymouth,2010,"57,313,144",0,"10,246,963","5,542,151","2,286,467","75,388,725",76.02,23.98
336,Weymouth,2011,"59,053,797",0,"10,490,819","5,841,896","2,568,660","77,955,172",75.75,24.25
336,Weymouth,2012,"61,234,875",0,"10,680,395","6,048,958","2,635,622","80,599,850",75.97,24.03
336,Weymouth,2013,"62,990,930",0,"11,641,721","5,780,141","2,910,942","83,323,734",75.60,24.40
336,Weymouth,2014,"65,395,780",0,"12,150,597","5,508,729","2,972,924","86,028,030",76.02,23.98
336,Weymouth,2015,"67,652,677",0,"12,685,696","5,675,521","2,953,173","88,967,067",76.04,23.96
336,Weymouth,2016,"72,468,436",0,"13,237,683","5,432,711","2,906,398","94,045,228",77.06,22.94
337,Whately,2009,"2,636,873",0,"273,398","272,027","85,464","3,267,762",80.69,19.31
337,Whately,2010,"2,651,817",0,"293,268","272,473","92,151","3,309,709",80.12,19.88
337,Whately,2011,"2,686,792","27,619","293,789","286,540","97,038","3,391,778",80.03,19.97
337,Whately,2012,"2,765,429","29,706","306,254","293,578","359,903","3,754,870",74.44,25.56
337,Whately,2013,"2,780,042","28,556","312,732","295,723","362,129","3,779,182",74.32,25.68
337,Whately,2014,"2,858,375","30,930","328,908","314,962","369,059","3,902,234",74.04,25.96
337,Whately,2015,"2,971,454","35,630","340,289","322,950","339,074","4,009,397",75,25
337,Whately,2016,"2,917,669","31,574","320,656","306,930","342,901","3,919,730",75.24,24.76
338,Whitman,2009,"15,072,358",0,"983,736","260,896","241,373","16,558,363",91.03,8.97
338,Whitman,2010,"15,686,371",0,"1,078,484","284,281","353,305","17,402,441",90.14,9.86
338,Whitman,2011,"16,325,617",0,"1,100,486","275,740","410,786","18,112,629",90.13,9.87
338,Whitman,2012,"17,273,035",0,"1,176,921","285,865","454,396","19,190,217",90.01,9.99
338,Whitman,2013,"18,094,554",0,"1,268,104","309,552","476,388","20,148,598",89.81,10.19
338,Whitman,2014,"18,148,033",0,"1,274,201","325,475","464,620","20,212,329",89.79,10.21
338,Whitman,2015,"18,501,586",0,"1,263,902","297,143","472,965","20,535,596",90.10,9.90
338,Whitman,2016,"19,082,069",0,"1,279,825","296,871","1,530,304","22,189,069",86,14
339,Wilbraham,2009,"23,887,337",0,"1,748,865","425,975","478,816","26,540,993",90,10
339,Wilbraham,2010,"24,523,735",0,"1,927,267","449,481","518,302","27,418,785",89.44,10.56
339,Wilbraham,2011,"25,320,453",0,"1,972,539","462,756","558,960","28,314,708",89.43,10.57
339,Wilbraham,2012,"26,870,942",0,"2,138,922","506,719","607,698","30,124,281",89.20,10.80
339,Wilbraham,2013,"27,807,945",0,"2,329,648","552,279","668,304","31,358,176",88.68,11.32
339,Wilbraham,2014,"28,623,917",0,"2,387,799","565,086","679,522","32,256,324",88.74,11.26
339,Wilbraham,2015,"29,489,598",0,"2,527,272","605,639","718,903","33,341,412",88.45,11.55
339,Wilbraham,2016,"30,746,482",0,"2,653,040","616,045","730,248","34,745,815",88.49,11.51
340,Williamsburg,2009,"3,983,565",0,"267,838","27,106","74,388","4,352,897",91.52,8.48
340,Williamsburg,2010,"4,129,486",0,"268,673","27,370","80,926","4,506,455",91.63,8.37
340,Williamsburg,2011,"4,289,778",0,"276,556","26,107","92,809","4,685,250",91.56,8.44
340,Williamsburg,2012,"4,364,908",0,"281,596","31,197","102,684","4,780,385",91.31,8.69
340,Williamsburg,2013,"4,610,384",0,"289,388","32,244","106,046","5,038,062",91.51,8.49
340,Williamsburg,2014,"4,795,339",0,"309,951","33,258","102,488","5,241,036",91.50,8.50
340,Williamsburg,2015,"4,989,226",0,"324,782","34,445","107,418","5,455,871",91.45,8.55
340,Williamsburg,2016,"5,168,198",0,"346,980","40,736","131,675","5,687,589",90.87,9.13
341,Williamstown,2009,"11,057,521",0,"1,285,339","149,272","229,614","12,721,746",86.92,13.08
341,Williamstown,2010,"11,619,714",0,"1,175,098","153,363","233,016","13,181,191",88.15,11.85
341,Williamstown,2011,"12,039,870",0,"1,233,985","158,350","243,742","13,675,947",88.04,11.96
341,Williamstown,2012,"12,832,472",0,"1,172,537","151,488","249,220","14,405,717",89.08,10.92
341,Williamstown,2013,"12,687,087",0,"1,205,483","154,189","254,988","14,301,747",88.71,11.29
341,Williamstown,2014,"12,810,223",0,"1,294,656","160,361","256,515","14,521,755",88.21,11.79
341,Williamstown,2015,"13,362,680",0,"1,218,245","116,548","274,191","14,971,664",89.25,10.75
341,Williamstown,2016,"13,484,402",0,"1,231,976","118,842","267,081","15,102,301",89.29,10.71
342,Wilmington,2009,"29,542,779",0,"3,511,677","17,093,114","2,012,966","52,160,536",56.64,43.36
342,Wilmington,2010,"30,024,616",0,"3,794,422","18,343,332","2,134,242","54,296,612",55.30,44.70
342,Wilmington,2011,"31,093,272",0,"4,063,148","19,117,142","2,313,983","56,587,545",54.95,45.05
342,Wilmington,2012,"31,886,755",0,"4,071,556","19,253,327","2,551,346","57,762,984",55.20,44.80
342,Wilmington,2013,"34,974,535",0,"4,603,716","20,882,873","2,824,555","63,285,679",55.26,44.74
342,Wilmington,2014,"37,795,766",0,"4,822,686","20,851,632","3,049,006","66,519,090",56.82,43.18
342,Wilmington,2015,"40,696,470",0,"4,940,445","20,552,428","3,173,757","69,363,100",58.67,41.33
